temperature,humidity,soil_moisture,pump_on
29.59,60.18,20.97,1
28.98,52.46,13.58,1
30.23,61.41,22.48,1
29.54,86.69,74.3,0
17.48,44.96,22.46,0
31.01,82.63,65.74,0
25.46,59.6,25.62,1
19.82,59.02,27.78,0
32.56,80.55,42.34,0
20.02,55.03,21.61,0
30.5,83.98,69.22,0
28.01,58.82,25.59,1
32.54,77.35,66.67,0
22.08,60.84,29.61,0
32.42,80.08,46.3,0
26.52,48.9,8.7,1
36.75,73.27,50.72,0
25.95,63.2,22.95,1
27.46,88.22,48.66,0
20.31,61.64,26.93,0
19.0,55.99,22.03,0
19.3,50.62,29.37,0
29.46,68.9,67.08,0
21.8,60.54,23.72,0
21.94,53.99,20.64,0
16.92,39.69,23.88,0
19.85,68.43,23.82,0
21.8,52.98,18.47,0
26.21,44.14,19.16,1
21.53,43.68,20.61,0
29.29,56.06,18.01,1
26.02,76.81,64.81,0
30.74,75.98,74.11,0
30.09,77.9,72.89,0
26.81,62.09,22.51,1
20.23,70.14,28.41,0
20.72,44.06,17.22,0
30.04,83.23,49.04,0
27.91,43.48,16.62,1
19.68,41.73,22.33,0
31.1,76.34,62.06,0
26.85,48.24,19.98,1
27.56,64.04,22.65,1
30.53,72.71,61.81,0
20.7,54.16,28.22,0
31.58,70.44,46.73,0
18.26,60.47,24.96,0
31.89,69.99,58.57,0
34.0,66.15,62.62,0
18.23,69.91,26.02,0
28.69,79.4,63.88,0
18.17,60.21,27.86,0
16.61,53.01,27.44,0
28.99,58.1,23.04,1
33.01,92.9,63.65,0
19.61,58.89,23.38,0
26.66,53.56,18.88,1
19.29,48.51,18.62,0
23.67,58.3,23.74,0
20.73,69.78,31.11,0
30.75,46.84,16.44,1
19.06,54.06,22.17,0
25.95,75.55,56.73,0
31.52,42.92,16.06,1
18.35,63.81,31.96,0
22.22,50.82,20.14,0
25.54,62.21,24.55,1
20.63,44.56,22.29,0
24.88,64.79,21.17,0
25.68,58.57,24.53,1
30.04,73.96,74.01,0
26.15,85.43,54.5,0
21.55,41.22,29.25,0
22.19,54.61,26.97,0
20.56,44.06,19.36,0
33.07,75.73,53.12,0
19.87,46.38,19.69,0
17.66,44.99,21.77,0
19.84,54.02,24.27,0
24.78,74.3,60.25,0
29.19,79.81,68.91,0
31.84,78.44,40.51,0
24.86,80.24,60.24,0
19.94,53.87,24.29,0
19.32,64.27,25.32,0
19.21,51.66,24.38,0
29.12,81.89,40.63,0
31.83,72.41,60.94,0
26.49,47.99,18.91,1
25.53,64.6,21.88,1
18.93,71.64,28.78,0
32.76,81.24,48.95,0
23.68,49.65,22.28,0
33.94,73.43,32.37,0
30.58,76.73,62.52,0
25.18,50.74,20.9,1
30.13,72.78,41.1,0
17.86,64.73,28.62,0
18.46,35.76,23.9,0
32.21,74.09,41.13,0
19.98,54.49,21.12,0
20.51,53.79,31.56,0
31.07,69.75,71.45,0
27.41,49.5,16.78,1
31.23,86.11,52.98,0
20.19,45.82,21.56,0
19.4,59.94,28.49,0
27.46,52.74,14.81,1
18.74,48.59,27.54,0
32.02,40.54,12.77,1
25.85,52.78,25.87,1
33.11,59.3,76.17,0
21.25,43.05,23.62,0
28.06,80.54,37.11,0
31.02,45.79,17.83,1
28.96,76.6,42.63,0
28.43,51.57,21.22,1
28.92,37.95,16.2,1
33.46,84.79,59.55,0
27.1,75.48,42.14,0
16.31,48.76,20.12,0
20.0,43.38,23.12,0
28.69,45.13,15.87,1
27.74,83.01,46.05,0
18.79,64.41,29.86,0
26.41,46.89,18.83,1
20.54,49.3,22.51,0
16.18,53.39,24.79,0
22.42,41.18,19.79,0
27.04,51.77,17.41,1
20.76,41.99,25.42,0
19.24,54.19,23.84,0
26.68,61.19,22.14,1
31.87,67.58,21.35,1
18.14,56.26,24.98,0
31.86,75.06,54.84,0
27.72,39.52,20.01,1
22.6,47.09,24.44,0
34.28,78.13,64.64,0
29.74,80.81,38.37,0
26.6,68.79,19.24,1
32.22,84.69,38.51,0
31.73,80.06,41.97,0
28.98,44.74,13.83,1
18.37,56.18,19.6,0
21.93,55.3,31.29,0
21.53,46.04,27.6,0
28.78,49.41,19.02,1
28.68,43.96,15.44,1
32.23,77.72,70.53,0
30.25,78.65,73.79,0
28.78,75.06,72.57,0
28.85,59.48,21.31,1
25.84,53.48,13.52,1
34.13,80.89,53.43,0
26.12,48.48,13.92,1
25.95,56.02,20.96,1
33.16,87.49,64.11,0
23.41,49.61,15.71,0
33.12,58.68,22.77,1
28.86,81.11,73.11,0
19.4,62.99,28.62,0
28.48,78.71,71.44,0
33.94,79.76,67.49,0
19.45,52.77,26.96,0
19.73,61.65,25.55,0
26.47,76.59,48.12,0
28.11,84.05,68.31,0
32.68,73.29,62.48,0
33.75,80.98,58.15,0
32.16,69.73,74.24,0
29.33,80.61,40.95,0
28.34,50.0,17.51,1
26.83,56.6,25.43,1
23.78,58.17,31.29,0
19.76,66.26,25.35,0
26.67,63.47,21.55,1
26.5,73.68,39.4,0
24.45,42.48,22.23,0
21.66,71.97,28.73,0
32.53,82.28,65.51,0
26.66,38.94,16.2,1
33.78,50.62,12.15,1
29.52,77.13,38.7,0
29.69,51.65,21.68,1
17.73,41.47,24.37,0
19.26,43.29,16.34,0
32.87,76.24,53.16,0
28.23,60.85,24.17,1
18.67,52.58,28.99,0
29.23,77.13,41.5,0
30.43,81.66,44.86,0
21.26,39.32,21.7,0
17.29,48.42,21.87,0
24.74,38.47,17.42,0
27.36,82.3,52.21,0
25.47,73.97,61.76,0
18.68,65.47,26.99,0
28.38,79.61,43.15,0
29.61,71.5,65.92,0
18.29,52.32,22.11,0
29.1,74.37,59.15,0
31.02,79.95,40.31,0
26.95,77.91,68.62,0
25.66,62.96,21.4,1
34.45,76.06,64.38,0
23.29,60.62,27.48,0
29.88,73.88,41.73,0
28.26,60.54,25.16,1
22.51,59.63,25.31,0
31.04,85.19,69.19,0
21.46,43.26,26.85,0
31.21,74.41,46.19,0
30.58,82.52,64.2,0
32.11,77.29,67.21,0
23.54,44.59,19.22,0
19.08,64.79,22.07,0
31.02,82.11,42.29,0
31.93,66.7,20.38,1
18.24,55.65,23.63,0
26.18,69.07,22.8,1
31.52,80.39,62.22,0
26.38,88.83,44.49,0
19.9,55.08,22.23,0
19.24,44.38,22.89,0
24.23,52.82,23.67,0
27.77,66.13,20.2,1
23.72,72.48,32.08,0
20.46,57.88,24.4,0
27.17,62.76,27.13,1
29.09,59.71,22.16,1
29.26,72.59,65.97,0
30.23,86.31,66.99,0
20.15,49.97,22.96,0
25.55,85.17,48.37,0
29.0,78.97,49.72,0
25.49,61.97,21.49,1
32.52,68.54,63.59,0
25.34,52.65,15.43,1
31.55,76.92,64.57,0
19.79,55.04,21.76,0
19.27,66.56,24.8,0
34.45,78.8,43.39,0
23.69,49.78,23.74,0
18.47,44.12,21.77,0
29.23,79.12,64.83,0
33.29,73.7,73.06,0
32.13,87.96,41.45,0
20.56,44.49,22.37,0
19.94,49.24,20.15,0
30.37,43.79,19.8,1
35.55,79.37,73.16,0
29.47,80.47,50.54,0
30.98,75.08,65.21,0
32.61,57.79,15.76,1
28.69,50.56,18.42,1
26.4,45.07,19.62,1
27.61,52.23,18.18,1
26.38,43.09,22.26,1
19.76,49.88,19.99,0
29.99,82.44,61.16,0
22.4,46.73,17.45,0
28.76,84.71,64.44,0
22.3,63.9,26.17,0
18.2,61.56,31.98,0
26.58,40.14,17.8,1
30.53,37.83,19.53,1
28.2,80.68,63.75,0
34.1,81.03,52.11,0
23.79,60.64,28.21,0
27.28,62.96,23.7,1
25.41,39.19,16.39,1
23.34,64.33,24.49,0
20.37,49.13,21.84,0
30.22,76.83,33.74,0
29.1,52.65,18.46,1
25.8,66.78,21.04,1
30.8,73.18,36.78,0
25.77,46.83,22.65,1
28.34,55.79,21.16,1
31.2,81.56,64.31,0
22.13,68.19,30.87,0
26.13,62.64,27.01,1
25.48,56.05,23.52,1
30.02,80.44,77.27,0
26.01,64.19,22.32,1
28.98,80.95,67.11,0
27.64,47.35,19.83,1
19.07,58.58,26.38,0
17.39,68.72,29.64,0
25.91,53.38,18.7,1
27.65,59.84,16.02,1
18.29,48.17,22.24,0
29.09,66.58,21.31,1
28.28,77.22,66.28,0
29.04,78.5,69.27,0
26.63,54.88,21.86,1
29.23,72.37,69.05,0
26.57,60.25,21.78,1
32.07,87.31,44.9,0
21.45,45.38,21.84,0
20.66,62.82,27.27,0
33.68,64.8,23.26,1
32.81,75.95,48.96,0
32.67,82.11,73.91,0
29.64,50.16,19.07,1
21.29,38.9,17.05,0
29.15,60.6,22.71,1
25.69,49.22,16.43,1
30.49,54.06,26.0,1
33.82,73.77,65.22,0
28.2,46.28,15.84,1
19.77,44.54,19.22,0
29.05,47.38,15.73,1
29.0,59.77,16.85,1
31.06,80.57,48.4,0
30.98,54.71,23.75,1
35.12,85.03,40.7,0
30.61,54.58,24.99,1
24.23,62.82,24.05,0
28.32,69.51,22.66,1
38.04,76.39,44.5,0
20.51,53.04,27.76,0
29.68,67.62,42.4,0
31.65,83.91,56.38,0
33.26,85.19,44.7,0
22.98,64.57,28.43,0
32.87,57.35,20.7,1
23.64,60.97,27.12,0
28.85,70.6,69.93,0
17.42,67.29,29.35,0
19.57,55.43,30.25,0
29.88,72.78,45.13,0
18.1,57.61,28.96,0
32.98,76.74,38.64,0
25.16,49.13,17.61,1
28.65,76.65,64.69,0
17.41,61.47,25.8,0
29.23,73.98,60.32,0
29.22,56.55,21.66,1
21.46,65.3,23.38,0
17.19,57.93,27.92,0
19.85,42.88,23.07,0
31.8,80.99,65.42,0
30.59,46.14,18.68,1
22.62,57.48,24.8,0
28.31,57.59,21.61,1
24.89,47.19,21.59,0
28.02,60.36,21.66,1
22.19,47.43,23.83,0
29.84,56.22,26.08,1
25.71,61.25,19.58,1
26.64,49.95,14.37,1
21.51,51.99,28.05,0
28.32,61.26,21.44,1
30.26,74.69,51.07,0
20.17,57.82,20.74,0
27.5,44.83,15.82,1
27.14,80.03,41.6,0
31.31,70.94,66.38,0
27.35,61.3,19.12,1
32.75,74.5,70.24,0
28.87,44.32,18.38,1
14.27,56.78,26.2,0
26.65,52.88,19.32,1
19.39,60.24,28.17,0
20.87,54.23,26.81,0
28.1,47.54,18.38,1
22.83,48.47,20.73,0
26.62,64.17,25.44,1
29.46,65.12,24.21,1
23.56,60.04,21.93,0
21.57,42.76,14.74,0
26.98,73.38,76.2,0
30.0,57.41,23.59,1
28.98,58.77,18.72,1
30.27,75.93,60.11,0
16.5,50.86,22.7,0
26.24,40.12,18.92,1
31.33,69.24,52.66,0
19.05,64.3,29.17,0
19.69,49.68,30.98,0
19.73,60.45,25.75,0
31.71,73.46,36.06,0
15.75,46.65,21.98,0
20.14,43.94,18.52,0
28.83,50.91,22.51,1
29.99,82.26,48.22,0
30.46,55.11,17.23,1
26.21,68.85,22.92,1
27.0,82.3,63.78,0
24.79,61.38,26.12,0
28.07,65.0,23.24,1
26.74,43.27,19.44,1
30.73,78.3,46.45,0
22.06,52.0,22.57,0
28.36,78.73,52.43,0
24.57,74.8,56.76,0
32.57,77.76,63.45,0
31.96,72.03,51.84,0
26.52,68.58,23.29,1
22.09,59.47,27.33,0
28.27,85.57,48.19,0
26.98,63.47,21.86,1
29.75,76.46,49.83,0
30.1,76.0,47.25,0
27.53,67.92,23.85,1
22.87,65.87,31.61,0
19.3,50.56,26.73,0
29.75,77.42,40.66,0
18.19,52.19,24.28,0
28.98,76.49,59.32,0
34.18,86.88,52.44,0
30.76,61.39,27.61,1
30.52,39.19,19.94,1
28.47,83.78,65.2,0
19.65,50.13,25.5,0
29.45,74.64,38.57,0
15.67,46.87,25.01,0
31.79,72.3,45.91,0
22.07,65.62,29.33,0
19.83,59.62,30.23,0
18.65,54.78,20.97,0
31.71,77.49,34.23,0
22.87,49.14,20.55,0
25.49,69.9,59.96,0
26.06,74.98,69.06,0
28.98,55.98,27.88,1
27.49,58.03,23.64,1
28.29,49.52,20.41,1
29.75,47.87,18.35,1
24.0,43.66,17.86,0
29.99,80.39,46.37,0
24.4,58.87,25.58,0
19.87,52.53,24.07,0
29.0,48.95,14.21,1
31.05,83.4,42.64,0
29.67,88.32,45.09,0
19.33,63.9,24.41,0
21.32,60.57,27.8,0
19.38,64.36,27.81,0
32.2,74.4,65.25,0
21.46,63.04,31.96,0
30.56,61.46,24.18,1
20.26,46.16,24.61,0
21.82,41.19,20.65,0
21.67,57.42,23.71,0
26.78,57.7,22.78,1
18.96,42.56,20.32,0
26.8,63.6,19.96,1
30.26,78.76,53.58,0
29.15,79.2,45.51,0
34.46,81.24,72.47,0
30.94,62.68,24.69,1
30.97,83.43,37.18,0
16.73,62.5,30.22,0
27.11,55.9,23.46,1
24.1,46.3,17.3,0
21.22,61.24,29.85,0
34.52,73.04,48.3,0
17.08,66.71,27.4,0
21.72,60.48,25.14,0
21.42,38.72,23.89,0
26.49,55.72,23.07,1
20.48,64.07,29.17,0
19.21,56.1,20.4,0
29.98,68.9,36.98,0
26.73,64.97,23.29,1
30.99,81.75,41.84,0
22.14,45.88,17.29,0
20.72,53.3,22.02,0
22.56,60.07,31.23,0
27.34,72.38,68.81,0
19.47,52.91,22.73,0
25.9,65.53,22.15,1
30.46,85.62,64.14,0
25.94,41.19,20.02,1
22.32,64.13,28.0,0
19.26,60.54,28.33,0
27.59,56.4,24.36,1
19.79,46.85,22.56,0
18.05,56.76,30.68,0
14.8,45.91,24.62,0
19.69,43.72,21.61,0
26.07,67.19,22.97,1
25.94,62.84,20.96,1
25.55,48.67,19.6,1
18.75,47.3,23.03,0
21.67,54.02,22.53,0
20.92,60.04,29.12,0
19.71,51.59,23.02,0
27.65,82.25,59.84,0
31.31,63.09,23.34,1
29.94,82.06,50.41,0
30.36,44.91,16.83,1
28.08,85.03,37.51,0
21.83,54.85,37.01,0
22.19,50.54,21.0,0
33.45,70.19,67.67,0
18.18,45.14,24.09,0
29.04,72.57,44.31,0
17.52,44.41,23.1,0
20.29,49.49,15.71,0
29.74,73.45,65.79,0
20.88,62.12,29.28,0
26.97,81.95,41.95,0
21.42,64.49,28.19,0
23.15,58.36,24.73,0
26.71,61.2,16.98,1
24.88,50.97,18.05,0
25.81,78.23,46.74,0
30.84,74.72,42.67,0
17.74,53.37,26.61,0
31.71,63.55,25.27,1
28.24,51.89,11.83,1
20.98,68.13,23.92,0
26.21,66.06,25.5,1
16.55,49.25,22.54,0
29.51,59.31,19.53,1
20.84,46.09,20.72,0
23.97,59.19,26.96,0
29.07,51.23,19.48,1
28.68,74.97,43.16,0
25.75,64.46,25.09,1
28.32,72.65,41.21,0
23.46,45.29,22.53,0
19.23,39.68,26.24,0
25.13,56.24,23.66,1
20.04,53.55,26.64,0
21.6,60.37,27.16,0
18.45,46.08,24.73,0
29.6,59.86,33.68,0
19.21,48.74,25.32,0
30.13,79.33,35.06,0
24.61,66.69,26.56,0
30.6,73.63,63.99,0
26.35,58.76,18.96,1
29.55,45.54,14.09,1
21.52,56.44,25.77,0
33.3,44.69,16.75,1
30.08,39.21,18.05,1
17.86,64.29,25.95,0
28.66,49.6,19.71,1
24.7,50.99,22.98,0
17.54,58.31,28.19,0
28.12,49.53,15.56,1
27.11,55.91,19.34,1
16.86,61.02,27.21,0
29.52,59.64,21.76,1
20.56,43.76,20.83,0
29.34,74.66,47.97,0
27.72,67.74,56.56,0
19.36,39.39,20.93,0
16.43,49.35,24.31,0
19.57,53.6,33.16,0
24.47,59.85,27.1,0
33.1,75.65,65.25,0
28.73,75.13,39.05,0
28.67,56.53,22.75,1
30.13,77.75,66.14,0
18.87,45.93,18.19,0
32.42,76.09,68.0,0
19.8,39.64,21.48,0
29.69,63.76,24.12,1
31.1,82.46,61.26,0
20.02,63.24,27.19,0
16.92,40.68,17.72,0
29.67,66.79,62.77,0
25.57,48.52,17.98,1
31.84,77.18,55.26,0
19.67,54.54,26.11,0
28.77,79.42,43.6,0
29.11,56.84,18.5,1
21.14,65.57,29.9,0
22.09,57.07,25.6,0
33.66,78.92,67.27,0
28.59,81.1,39.4,0
30.73,50.03,19.01,1
18.83,48.15,23.71,0
21.25,47.18,25.56,0
22.17,62.53,24.83,0
19.71,51.25,15.8,0
27.58,70.93,51.36,0
20.72,52.55,21.49,0
18.37,60.56,21.74,0
21.41,63.93,27.21,0
18.51,64.71,29.97,0
18.71,49.55,20.92,0
30.44,63.72,20.68,1
28.26,83.25,47.43,0
21.19,49.02,19.57,0
23.53,47.23,23.16,0
32.64,81.14,47.79,0
26.07,63.26,26.59,1
21.54,62.55,26.9,0
34.75,78.19,38.68,0
20.05,60.16,26.3,0
27.21,63.55,25.88,1
30.62,81.24,42.44,0
20.65,54.92,25.45,0
26.34,50.11,23.63,1
35.79,72.24,66.44,0
18.97,49.83,21.03,0
26.31,80.47,52.54,0
31.92,82.97,64.18,0
25.74,60.28,23.26,1
21.68,41.83,20.41,0
31.44,77.22,50.92,0
19.7,44.72,19.55,0
24.11,49.35,22.49,0
28.67,83.42,71.16,0
22.43,39.11,19.26,0
32.12,71.3,48.08,0
30.43,75.12,70.48,0
28.36,56.37,25.06,1
30.58,83.12,61.33,0
19.19,51.57,25.2,0
24.25,47.39,16.09,0
28.55,74.16,50.2,0
20.06,61.63,28.68,0
28.54,82.9,47.18,0
24.33,56.84,23.12,0
25.91,61.46,20.05,1
21.49,62.07,28.71,0
29.8,54.17,21.63,1
20.79,45.83,19.71,0
26.21,52.6,18.96,1
31.18,43.09,18.82,1
30.12,76.1,50.15,0
19.69,53.35,25.89,0
30.21,71.63,58.2,0
21.31,50.55,21.83,0
23.27,58.32,36.76,0
28.96,67.0,20.56,1
31.22,76.66,62.96,0
27.65,50.85,19.18,1
29.22,82.42,66.82,0
27.65,70.82,70.08,0
27.13,72.97,56.95,0
22.65,48.45,24.96,0
29.15,47.16,15.15,1
27.62,52.22,13.56,1
20.7,46.93,22.5,0
27.06,76.3,69.43,0
29.69,79.87,64.47,0
20.4,54.1,25.56,0
24.27,45.27,22.82,0
33.75,78.81,77.48,0
18.17,48.98,21.07,0
22.7,74.44,28.46,0
29.09,77.11,65.05,0
32.63,75.68,42.09,0
20.8,57.3,27.18,0
24.72,49.82,23.25,0
32.73,79.12,58.69,0
20.19,63.62,26.98,0
34.78,68.92,61.68,0
31.34,68.26,45.01,0
20.02,56.57,28.78,0
29.99,54.07,19.59,1
21.56,53.33,14.68,0
29.2,56.37,15.74,1
34.0,77.93,66.45,0
30.2,62.16,23.4,1
23.77,61.11,24.26,0
30.66,74.74,43.32,0
28.92,76.42,71.61,0
16.15,54.43,26.36,0
32.1,62.28,23.59,1
26.85,76.08,69.58,0
32.56,81.69,75.86,0
27.46,55.88,24.23,1
21.88,51.78,31.4,0
29.85,75.08,66.61,0
16.8,71.66,24.96,0
28.02,77.71,70.9,0
20.74,51.08,31.93,0
29.12,79.72,50.03,0
17.0,54.25,21.96,0
38.11,78.2,44.84,0
18.44,62.16,26.06,0
24.97,56.03,25.35,0
34.65,77.32,67.72,0
21.65,53.64,26.15,0
27.26,50.61,16.67,1
30.86,83.73,50.85,0
18.95,62.83,24.75,0
27.21,47.35,19.52,1
29.48,78.16,39.39,0
18.53,48.31,21.99,0
18.89,44.85,25.14,0
20.79,43.45,22.6,0
22.55,52.58,24.88,0
24.23,58.78,22.35,0
20.03,61.67,29.23,0
22.2,57.54,18.86,0
20.43,51.13,27.53,0
18.23,47.39,20.76,0
31.07,52.38,20.16,1
21.58,56.49,23.96,0
20.87,49.46,22.93,0
18.04,59.06,27.54,0
30.48,73.28,37.49,0
27.91,58.06,26.84,1
23.73,56.33,25.65,0
26.06,82.57,68.92,0
30.56,74.08,49.62,0
27.92,78.66,36.12,0
32.09,68.23,20.35,1
32.5,78.34,43.04,0
30.28,62.79,22.68,1
22.76,58.4,21.17,0
21.42,58.63,23.36,0
17.03,46.95,16.9,0
26.11,36.78,10.75,1
19.14,67.91,30.71,0
30.47,86.38,58.36,0
30.26,48.91,15.5,1
19.43,59.0,30.61,0
22.77,61.75,23.85,0
28.95,77.11,38.09,0
29.13,81.04,52.88,0
32.5,49.94,20.63,1
20.09,39.95,23.46,0
27.45,74.93,62.9,0
18.6,60.34,25.51,0
19.22,54.24,23.86,0
30.58,57.04,23.58,1
19.15,50.3,22.18,0
21.1,50.87,20.82,0
31.85,59.01,20.06,1
33.11,74.38,52.36,0
18.32,51.28,21.46,0
25.25,53.11,19.83,1
31.6,76.61,68.41,0
23.97,48.75,23.74,0
32.42,46.84,13.83,1
15.88,61.34,23.13,0
30.17,84.11,61.24,0
19.06,47.12,24.98,0
31.81,84.31,40.15,0
20.61,55.64,29.82,0
17.75,69.75,25.1,0
25.21,58.44,20.51,1
28.8,76.32,60.08,0
35.37,76.88,37.83,0
31.05,70.04,69.91,0
34.63,71.25,67.28,0
27.33,52.42,13.6,1
32.44,75.08,54.7,0
32.04,81.12,62.07,0
21.84,57.52,29.1,0
29.75,51.51,16.04,1
18.15,50.91,22.35,0
31.22,60.93,22.65,1
30.0,74.65,66.85,0
15.6,61.84,26.71,0
29.25,83.41,63.89,0
31.05,61.08,23.63,1
29.39,62.53,23.53,1
29.7,58.66,23.08,1
28.54,82.02,41.63,0
28.31,79.32,51.09,0
20.04,64.96,24.83,0
32.26,71.83,45.98,0
30.18,42.92,15.55,1
28.42,53.99,16.36,1
19.12,64.65,27.05,0
21.63,56.06,26.68,0
32.13,76.86,69.77,0
28.06,60.19,22.76,1
18.65,46.29,21.67,0
31.38,78.98,44.42,0
30.66,77.13,64.35,0
20.54,39.23,26.86,0
30.18,42.49,13.54,1
30.0,77.61,54.7,0
30.97,73.23,63.78,0
30.26,79.4,53.83,0
28.99,45.32,18.48,1
17.49,54.54,21.59,0
24.07,42.43,18.5,0
22.99,62.7,27.28,0
33.59,86.32,43.26,0
25.21,56.1,26.68,1
30.44,79.05,42.82,0
20.11,48.22,24.52,0
18.28,58.32,29.64,0
26.68,86.65,45.35,0
19.34,43.68,23.86,0
27.57,51.05,20.34,1
26.06,62.63,22.08,1
30.43,70.52,49.15,0
20.21,64.52,23.44,0
20.44,60.11,29.93,0
27.51,82.12,44.24,0
32.41,69.93,65.41,0
28.76,46.0,17.91,1
30.53,81.07,64.94,0
30.69,71.03,45.49,0
25.47,40.06,17.33,1
25.93,79.27,64.0,0
31.74,75.89,52.42,0
34.09,95.14,64.91,0
32.75,68.23,68.91,0
28.74,61.02,20.24,1
16.25,42.14,21.54,0
25.75,48.59,16.57,1
31.03,72.42,47.08,0
20.88,60.38,26.94,0
30.47,78.24,41.07,0
17.9,55.95,25.99,0
22.79,60.82,28.34,0
28.98,84.16,51.09,0
21.15,52.66,22.57,0
29.92,86.25,62.59,0
27.81,42.64,17.6,1
29.48,83.83,44.74,0
27.45,85.82,40.3,0
28.5,77.94,48.22,0
30.35,76.03,73.21,0
19.91,46.17,27.37,0
26.91,69.5,23.75,1
21.88,49.11,24.79,0
24.19,41.07,22.73,0
30.07,75.29,43.29,0
29.46,43.4,19.26,1
33.67,77.49,69.19,0
18.61,61.25,28.72,0
27.53,75.98,60.05,0
25.97,54.12,21.58,1
29.14,64.34,19.57,1
31.26,71.38,53.05,0
22.05,48.64,23.9,0
20.26,66.26,27.22,0
25.92,45.93,17.1,1
23.2,52.06,20.4,0
19.69,51.04,22.77,0
27.86,51.92,15.45,1
30.0,61.28,23.47,1
33.73,85.27,43.18,0
25.91,44.33,22.23,1
18.0,48.66,20.25,0
17.56,57.07,18.67,0
21.28,50.07,19.92,0
35.38,80.99,58.55,0
22.97,59.03,25.81,0
27.74,44.05,19.58,1
26.94,82.39,63.99,0
30.19,53.6,23.29,1
26.23,78.37,47.59,0
17.62,46.26,21.62,0
29.92,84.3,70.53,0
31.8,46.48,15.67,1
29.38,58.05,19.96,1
24.36,52.14,19.07,0
27.47,76.99,39.63,0
17.88,50.23,22.94,0
31.93,83.67,63.46,0
32.12,76.09,61.72,0
24.82,51.94,19.89,0
26.96,57.53,23.23,1
24.08,65.64,25.95,0
30.85,67.57,42.87,0
29.31,63.59,21.07,1
15.87,53.74,19.48,0
26.95,49.19,21.76,1
32.73,76.58,56.93,0
29.7,76.76,42.69,0
20.58,47.26,21.77,0
28.06,44.58,16.45,1
31.02,72.83,45.01,0
22.12,65.26,29.72,0
19.86,42.59,22.14,0
19.84,62.31,28.43,0
31.0,44.06,16.6,1
29.1,83.54,43.66,0
32.66,81.21,66.03,0
31.82,66.47,59.56,0
24.8,44.97,14.27,0
31.54,77.15,69.01,0
19.82,51.67,24.6,0
29.85,78.26,44.45,0
16.35,61.64,30.52,0
22.69,57.64,34.92,0
18.18,46.95,21.47,0
30.27,85.6,63.82,0
20.34,53.3,25.17,0
22.81,58.91,29.29,0
23.86,63.77,19.73,0
29.6,76.8,67.49,0
27.54,73.71,49.28,0
30.32,73.28,41.8,0
27.98,77.86,44.23,0
28.69,67.47,21.96,1
30.71,74.17,36.46,0
24.75,45.02,20.8,0
28.26,53.28,22.53,1
22.05,53.45,19.94,0
30.46,49.37,17.59,1
31.66,79.48,62.38,0
22.3,49.12,20.95,0
29.87,75.55,44.65,0
34.84,72.07,74.67,0
26.89,71.32,22.78,1
18.94,44.86,18.09,0
30.31,49.9,15.74,1
20.5,51.52,29.43,0
25.78,57.22,21.66,1
19.64,48.92,24.5,0
30.35,71.36,66.46,0
32.69,81.23,46.26,0
29.06,61.59,25.02,1
27.13,78.68,45.34,0
30.17,53.62,19.81,1
26.82,56.43,22.07,1
28.0,55.6,22.62,1
27.83,74.18,69.55,0
25.16,50.1,15.95,1
22.99,42.73,15.27,0
18.26,62.32,27.56,0
18.38,55.58,26.73,0
26.22,48.99,18.38,1
18.05,50.67,26.73,0
29.65,80.58,58.96,0
19.11,58.7,28.7,0
27.79,75.07,61.39,0
25.01,71.41,24.13,1
18.8,51.28,28.92,0
28.81,61.18,21.84,1
34.7,71.35,61.63,0
20.75,59.61,29.69,0
18.33,44.3,23.05,0
22.83,50.28,19.35,0
26.36,62.68,21.74,1
22.88,83.52,67.61,0
23.05,58.61,21.88,0
29.37,86.99,62.78,0
35.01,86.24,42.74,0
20.58,56.99,24.75,0
20.09,66.7,26.0,0
19.99,62.93,30.04,0
24.72,79.45,51.28,0
28.98,75.41,46.59,0
19.64,62.22,23.67,0
28.28,59.97,20.82,1
30.54,54.63,23.08,1
30.57,80.52,61.46,0
17.63,54.07,22.72,0
19.41,45.13,17.2,0
31.6,44.45,17.34,1
29.93,42.13,19.03,1
27.67,48.75,17.03,1
30.15,83.89,51.59,0
26.98,38.7,14.43,1
30.38,56.27,21.51,1
20.14,54.98,27.46,0
20.87,49.45,21.35,0
29.28,80.64,61.51,0
25.67,44.63,18.35,1
30.7,50.8,16.21,1
26.14,54.63,21.13,1
16.53,50.12,29.34,0
30.75,85.75,64.36,0
32.42,80.91,44.66,0
23.06,44.94,13.15,0
20.52,64.28,29.72,0
27.03,52.38,20.98,1
22.75,53.46,21.08,0
18.94,63.12,24.46,0
19.15,56.23,31.49,0
26.22,59.14,20.18,1
32.13,77.46,64.27,0
29.17,75.78,66.93,0
31.03,77.55,55.82,0
25.04,41.0,21.45,1
25.17,58.14,22.65,1
29.71,82.87,60.25,0
19.84,41.17,22.15,0
26.5,66.98,22.05,1
29.24,57.5,23.43,1
28.07,75.94,62.49,0
25.75,61.63,21.84,1
27.85,47.99,14.44,1
25.29,51.95,18.58,1
19.29,54.72,26.75,0
22.28,62.57,28.99,0
23.03,50.56,15.14,0
20.23,41.87,23.98,0
27.96,55.86,17.18,1
27.11,63.02,26.82,1
20.12,68.81,27.48,0
29.67,51.65,18.9,1
25.99,75.62,36.56,0
25.11,51.68,18.76,1
28.29,78.48,59.75,0
25.8,49.24,20.29,1
22.46,58.31,26.47,0
